Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,SYN Flag Count,ACK Flag Count,RST Flag Count,PSH Flag Count,Protocol,Average Packet Size,Init_Win_bytes_forward,Init_Win_bytes_backward,Active Mean,Idle Mean,Label
139,1497973,243,476,446025.07,299776.09,1063.48,766.99,79957.28,300.63,1,16,2,0,6,656.16,5397,17529,715.65,48746.6,BENIGN
80,1727263,330,234,350947.72,92510.75,28.18,214.42,70055.7,494.37,3,18,4,0,17,660.4,22740,34254,4574.83,27070.42,BENIGN
123,2570169,454,275,218200.43,236726.54,266.66,1281.23,46320.34,58.4,0,5,5,1,17,533.55,9255,23718,1807.38,78880.6,BENIGN
110,422279,67,469,30779.89,443919.31,911.12,1234.84,510.9,325.96,2,22,1,7,6,1343.82,26703,26809,1217.41,96973.7,BENIGN
25,244948,118,92,169322.11,163711.32,1340.14,212.69,15894.09,3972.43,14,23,4,10,17,795.65,58165,44601,4940.93,70844.26,DoS
135,3708271,391,496,274376.23,14353.24,1241.1,1385.46,13730.44,239.28,3,23,2,7,17,623.44,6688,9917,3484.99,6717.8,BENIGN
3306,176725,121,262,265179.07,434573.56,288.49,711.3,69632.15,388.78,2,12,5,4,17,677.67,63675,63314,683.65,10620.36,BENIGN
80,4275857,275,366,100582.53,141877.46,58.53,1086.04,15973.62,177.65,0,30,5,5,17,374.92,21433,20224,2258.66,66684.66,BENIGN
80,611780,307,282,353034.78,401015.92,270.21,77.55,9493.2,2681.98,8,6,3,0,6,1282.84,22632,10506,1256.59,80186.33,Bot
135,73013,421,352,475011.41,432404.2,860.78,1386.87,84455.11,112.93,2,11,1,9,6,126.25,62621,35798,2298.33,63863.41,BENIGN
22,2106439,80,273,168173.9,266081.48,102.71,269.75,19948.36,19.42,0,20,0,1,17,78.56,59992,6328,2582.43,87813.76,BENIGN
123,24035,110,385,153672.78,220034.16,1026.17,26.71,3951.4,482.33,0,0,4,4,17,951.48,18123,60452,445.05,36881.77,BENIGN
25,1538775,468,287,104134.84,86119.39,445.38,114.81,91377.47,4583.12,15,7,1,7,6,302.06,49407,58679,1534.9,70750.85,Bot
123,3984971,248,220,22498.98,353803.26,475.11,803.5,53910.94,439.13,3,23,0,1,6,731.36,26846,63817,3029.6,43227.27,BENIGN
110,1059647,218,113,88681.36,330316.21,1496.15,1377.11,99606.86,235.59,0,0,0,3,17,94.44,41953,16493,4031.59,43654.86,BENIGN
80,1977184,88,483,140764.29,157704.09,1206.29,148.68,10183.79,284.36,0,7,4,6,6,211.81,3042,38566,711.0,9433.04,BENIGN
53,251733,272,267,115073.13,400730.05,464.07,333.89,49140.12,475.03,0,28,4,6,17,1327.17,51575,57420,1752.27,41184.74,BENIGN
443,4643494,212,225,477245.24,434639.27,1245.95,116.02,19460.48,143.14,3,7,0,9,6,1174.07,56640,5333,3954.74,74269.39,BENIGN
443,1696525,493,180,313.62,157316.22,1436.84,144.98,55650.94,142.63,3,6,3,6,6,1217.67,39810,42458,4386.21,95227.6,BENIGN
21,3757416,289,494,13319.1,25014.03,100.0,845.88,5589.41,2668.1,13,8,0,7,17,388.25,8297,17049,4076.1,84006.14,Bot
3306,2419744,198,379,264888.52,484941.61,495.15,997.25,56806.63,1746.88,15,12,3,4,6,1387.1,49820,15084,3067.26,63640.86,Brute Force
53,60917,83,174,426788.27,232516.23,1281.97,1160.47,32318.58,244.64,1,7,2,7,17,504.11,59764,20149,4315.47,99284.17,BENIGN
25,1128897,319,400,128500.26,8403.54,778.12,912.42,71214.39,3281.34,9,22,1,5,6,1054.26,17277,48854,3571.84,40511.2,Brute Force
3306,2237471,190,369,260500.32,177631.18,221.75,1053.87,46421.63,35.55,3,0,3,3,6,996.1,53177,22369,382.36,79576.18,BENIGN
3306,3674740,191,270,23660.26,489212.49,627.18,628.05,22254.33,293.02,1,2,4,0,6,277.03,59470,31999,4969.7,47115.98,BENIGN
22,90797,238,352,8962.3,106169.51,1009.14,543.75,80024.19,3204.29,14,16,1,9,17,825.89,59570,57937,2188.58,9165.74,DoS
53,4430845,251,210,430738.19,44156.71,233.59,155.89,14651.64,4531.98,5,13,3,0,6,959.26,40308,20444,3634.39,161.69,Bot
445,999687,95,220,249029.17,303601.26,367.59,376.91,89904.15,3074.74,13,20,5,6,17,169.43,50963,12363,2431.42,80240.93,Brute Force
53,2841610,250,468,54381.23,431526.1,1382.78,93.31,8201.93,305.01,1,25,5,8,17,105.32,36185,30263,1991.53,64464.65,BENIGN
80,1694978,161,244,296793.74,281134.48,831.72,986.99,77319.66,8.39,1,28,3,6,17,754.26,40075,44506,856.68,42956.64,BENIGN
22,1229466,3,344,73815.78,297610.82,571.24,1280.69,73910.09,418.46,3,1,3,2,17,363.86,54757,49893,4472.38,86452.11,BENIGN
1433,2976827,380,413,285776.32,2519.54,376.74,255.21,77071.91,1168.17,5,12,3,5,6,325.1,1558,24786,3592.7,35125.38,PortScan
21,4979967,442,180,304387.41,205335.25,1228.45,1051.59,82782.57,201.47,0,0,1,4,6,1090.14,52470,42833,3513.56,27711.28,BENIGN
53,411445,459,459,323669.46,320238.2,542.67,21.16,50138.57,508.79,18,7,4,6,6,163.2,33004,57483,2054.23,10429.53,Web Attack
139,3278232,184,47,31092.32,158759.08,1347.12,999.21,15249.02,4704.57,10,7,0,2,6,390.09,35761,4075,2601.26,62895.49,Brute Force
445,4073213,99,199,386752.71,125124.39,434.96,185.03,91658.13,4341.13,12,29,0,6,6,872.75,30690,41746,1812.74,72545.47,Brute Force
135,1986037,461,213,423279.35,91910.04,595.53,653.29,85709.05,2766.41,18,7,4,4,6,1312.75,36979,15131,3293.48,68863.34,Brute Force
445,2519323,81,101,313472.63,307946.65,682.81,1149.71,65038.72,374.99,0,19,4,10,6,693.59,7663,38939,3176.79,16639.04,BENIGN
445,4220041,429,242,186196.95,291754.13,1256.23,1122.43,23495.18,2110.66,18,13,1,0,17,627.79,15799,13330,76.11,48737.54,DoS
445,4289989,4,480,462542.5,22445.49,121.99,902.25,44979.45,53.5,2,0,3,2,6,669.19,45247,8584,3491.48,65301.73,BENIGN
110,2581561,385,256,495914.72,194246.61,35.99,873.79,59345.48,178.78,2,20,1,0,17,1037.73,52237,27909,3888.23,93285.92,BENIGN
80,2274159,415,16,369367.56,413992.54,1375.38,595.57,52796.71,310.74,3,25,2,6,17,219.61,28755,39950,866.86,64618.63,BENIGN
123,3215064,366,295,117382.47,204615.46,114.11,699.34,37283.6,317.35,0,14,1,4,6,853.23,46798,58407,2454.99,94562.3,BENIGN
1433,3007073,117,152,53046.4,407464.83,227.91,147.12,14297.72,4793.74,14,11,5,6,17,1186.85,3886,39562,2911.0,32597.53,Brute Force
443,2087650,110,424,232549.6,451893.69,1108.1,822.73,84003.8,359.04,1,0,5,7,17,1370.25,27581,61418,4826.96,22438.41,BENIGN
8080,421754,430,383,22642.02,63566.11,1327.43,153.44,66007.74,259.19,3,21,5,9,17,1149.16,37183,11094,540.13,22042.01,BENIGN
25,373778,480,101,232262.36,239340.15,1103.88,1495.67,96530.22,4119.74,11,18,4,1,17,1000.8,50890,28565,1257.78,93883.26,PortScan
139,4235182,398,483,391203.8,312228.16,1227.94,435.34,21542.89,190.38,3,3,1,0,6,1319.36,26959,41364,2342.44,55424.32,BENIGN
21,2298929,121,30,30188.88,209703.92,936.88,528.27,5384.34,477.2,0,23,0,7,17,1436.67,33689,1375,2912.53,42088.39,BENIGN
3306,4088883,379,124,292058.9,83968.56,1354.39,145.31,818.76,432.65,1,6,5,7,17,383.4,46907,15777,3038.6,45119.64,BENIGN
21,2523713,420,450,153159.9,317011.53,145.45,1012.23,37666.52,4185.3,9,30,4,7,6,92.32,6328,4291,2678.83,41582.23,PortScan
139,3128166,19,115,352934.87,355037.82,907.13,427.62,90010.42,304.3,0,1,4,4,17,475.18,43608,46013,247.62,6153.78,BENIGN
443,4034544,388,204,56265.01,138173.27,775.23,686.29,92556.25,301.04,3,25,2,9,17,402.2,53157,40527,757.87,49496.55,BENIGN
53,3587246,368,307,417470.69,37809.62,1108.3,386.84,51411.79,43.04,2,14,0,3,6,94.41,59457,21780,3596.77,86019.57,BENIGN
110,4640409,484,142,207224.06,179629.67,864.68,280.18,49823.62,375.41,3,12,1,4,6,1424.15,46430,8981,3853.92,75214.87,BENIGN
110,2243680,388,332,182623.24,331974.04,557.16,1372.81,76982.51,3923.74,20,7,0,6,6,1167.66,61683,28164,3673.88,39323.16,Brute Force
3306,3777604,337,300,323252.43,380376.87,1075.05,1401.3,72132.83,283.35,0,16,0,5,17,482.51,56570,47592,580.16,72511.63,BENIGN
80,3394791,217,471,105064.34,429245.21,577.37,373.52,18755.12,389.94,0,19,1,7,6,1449.39,20380,65056,3629.6,52214.13,BENIGN
445,247834,271,149,465180.96,172198.84,798.17,192.32,84455.86,391.62,1,12,3,3,6,1376.2,20917,28266,2761.82,51905.44,BENIGN
135,3065251,116,118,114501.38,437664.02,470.06,581.54,11556.67,2752.29,18,25,3,4,6,566.61,42286,20042,3015.37,80358.39,PortScan
123,2762004,394,94,257701.08,456174.09,590.76,746.53,84145.47,203.25,2,8,4,5,17,1198.46,20327,49725,4831.29,66746.32,BENIGN
25,4488171,16,165,49196.87,53205.0,199.53,1368.08,28650.72,231.53,2,11,3,6,17,1396.87,6856,25668,4716.55,43355.15,BENIGN
1433,1244172,483,267,226229.38,114616.34,317.48,261.79,65576.44,474.26,3,19,4,7,17,451.7,57344,26995,482.0,81452.7,BENIGN
123,4039903,332,336,454162.59,155207.18,1076.82,477.16,60261.17,18.76,3,28,0,1,6,129.74,61258,42671,1078.82,59088.29,BENIGN
8080,1675526,417,311,346809.84,468590.9,1177.11,341.35,51334.27,1019.6,10,7,1,5,6,137.76,2989,54077,1754.47,22887.6,DoS
53,4149156,459,191,477003.32,226894.46,438.62,246.46,60593.97,274.89,1,13,5,10,17,711.0,22529,23380,1068.1,34604.22,BENIGN
135,249701,93,261,364895.87,215625.52,1006.2,1193.95,75241.55,296.71,0,24,0,9,17,958.46,8918,64084,2386.71,66240.55,BENIGN
443,500962,319,60,1643.38,254347.21,1462.67,500.85,86472.71,2276.57,8,26,4,7,6,641.78,58135,46606,2330.78,75560.19,Brute Force
1433,2490588,214,223,59883.13,82088.04,1216.82,516.68,54806.25,1300.12,8,19,4,3,6,978.32,8395,9538,1985.28,96435.84,DoS
123,458209,375,124,357899.44,82201.14,846.8,1133.4,22209.16,56.69,3,2,0,8,17,606.63,54713,28402,3119.76,44185.36,BENIGN
25,2724701,338,170,413127.85,33261.61,1288.23,1369.15,97632.27,23.69,0,20,1,7,6,1144.69,28561,22224,2322.12,85514.18,BENIGN
3389,2927062,113,286,35085.08,12255.24,210.14,1063.58,32833.12,1690.31,8,16,5,0,17,1354.89,2787,8387,1143.72,67629.72,DoS
1433,4517830,453,234,499527.27,94205.29,972.58,1031.29,72594.52,148.59,0,15,0,4,6,1129.0,42109,3328,437.1,23558.95,BENIGN
445,3541361,91,12,12275.39,404936.48,902.46,619.28,95630.42,4897.64,20,30,1,4,6,507.16,10866,28262,2576.62,74308.06,Brute Force
25,2170497,330,222,76937.99,244161.44,1085.47,952.51,99735.58,495.42,0,28,4,7,17,1292.09,53395,50989,1648.35,1181.0,BENIGN
3389,4773692,52,184,316016.73,12808.63,378.57,126.91,19561.36,343.78,0,30,4,6,17,1451.28,27165,27330,1281.56,38208.13,BENIGN
1433,4346668,413,244,469904.29,87622.12,1142.85,295.93,33602.52,298.66,2,29,5,7,6,416.39,21064,30365,1101.63,25418.19,BENIGN
139,1983970,183,199,117260.06,357274.87,628.11,1243.7,23543.5,155.52,1,21,2,0,6,1346.26,54921,31919,1527.37,57487.7,BENIGN
8080,335595,405,172,336346.7,223801.38,791.08,1426.02,73347.2,4579.02,17,21,3,1,6,1325.37,27756,24086,1046.19,91756.22,DoS
22,2966986,406,20,230644.07,97863.88,1348.98,727.61,14078.15,74.43,2,21,1,0,6,1176.8,52232,30461,413.61,78822.85,BENIGN
22,473949,317,41,371083.28,393373.09,876.4,993.06,29557.56,4308.9,20,5,0,9,6,1482.48,57928,55422,1821.58,74074.88,Web Attack
1433,1511711,439,150,483929.71,357319.68,1056.24,1130.06,72747.0,4203.14,17,1,1,7,6,499.11,37606,9293,1624.61,24648.5,Brute Force
22,4708122,417,212,480331.56,475008.73,211.38,970.06,38112.44,327.25,1,1,0,0,17,1364.13,63086,38777,874.05,77101.85,BENIGN
135,2068597,109,414,140754.31,239213.85,1374.79,655.52,4193.46,140.94,2,29,0,1,6,496.97,61362,6276,3476.79,52426.08,BENIGN
53,1779213,259,46,179092.72,83121.85,847.28,29.86,74903.03,1362.48,13,1,3,7,6,833.83,26095,26402,558.81,65740.42,Brute Force
110,2799738,443,388,270244.62,146461.68,1323.34,273.85,53350.21,392.12,1,19,2,3,6,535.69,48257,14328,1462.46,58629.27,BENIGN
123,3482489,241,196,147025.29,351705.66,1070.68,172.77,36623.43,144.07,1,3,0,3,6,248.75,17695,52976,669.66,41440.84,BENIGN
80,1530736,73,300,329939.55,433989.67,153.66,1354.19,99501.97,76.45,1,22,4,8,6,1326.91,10666,60188,4911.99,26834.48,BENIGN
8080,1487423,87,243,460629.53,340552.27,1233.45,847.31,19804.41,484.65,0,29,3,0,6,1298.37,7675,27713,4427.58,20626.9,BENIGN
443,973368,48,156,213761.58,63651.67,1108.98,1322.83,38084.35,4346.9,8,24,5,4,6,985.93,19830,64482,1379.83,53173.66,Bot
53,2662432,375,396,145670.03,400270.89,964.12,353.37,65990.54,3078.61,14,3,2,6,6,911.2,1381,48864,973.9,4290.52,Brute Force
25,1004403,88,458,174117.82,326578.75,144.27,262.71,52422.17,452.3,3,1,5,7,17,1484.11,55490,59174,695.81,76219.78,BENIGN
445,3748781,355,393,52403.74,159189.71,790.6,575.28,52083.81,247.06,1,8,4,8,6,1038.48,36945,19497,1784.98,10778.47,BENIGN
123,4918734,347,272,227614.89,473873.17,714.65,223.19,42254.92,186.93,1,26,2,10,6,381.12,34534,40119,2696.29,581.17,BENIGN
123,799105,83,163,438964.13,193169.68,699.34,549.84,44737.96,350.99,0,13,4,3,6,223.69,46274,43235,4823.74,64917.6,BENIGN
22,4843805,399,340,267727.64,326185.31,240.25,652.89,31831.6,137.96,0,12,1,10,17,1444.48,17873,57213,4478.5,67454.76,BENIGN
53,3305665,184,388,177218.92,294323.28,642.1,731.67,58604.09,328.68,1,19,4,4,6,889.22,20222,18545,4863.92,65551.27,BENIGN
53,719395,10,387,467930.42,270840.8,1487.58,420.63,82857.99,274.87,2,30,4,7,17,307.33,50104,24483,2269.28,85196.48,BENIGN
53,1784641,399,416,382326.06,293259.94,143.69,1060.51,32472.59,290.7,1,11,3,0,6,436.87,40794,22525,3306.08,2737.85,BENIGN
25,1368306,321,375,346461.98,279709.64,265.35,825.38,60892.32,423.01,2,2,1,5,17,583.01,54410,58132,3717.69,48109.68,BENIGN
53,514349,239,133,422222.8,490366.99,173.38,825.31,22539.18,293.07,2,26,1,0,17,1220.67,29300,28263,4584.24,79586.46,BENIGN
25,512235,220,356,99705.4,106419.49,660.13,1062.35,76147.51,3440.5,17,15,5,2,6,850.63,44416,28846,413.53,6651.24,PortScan
22,3036550,239,190,471687.88,91552.0,373.32,21.15,72367.32,415.17,0,14,0,9,6,868.36,48601,49224,469.05,16909.41,BENIGN
3389,4343140,178,223,20000.43,457704.42,846.02,261.94,98253.71,290.45,2,20,2,9,17,462.96,43895,17690,2631.85,82245.26,BENIGN
443,996319,224,475,5183.35,302638.13,1175.35,751.61,25135.23,168.97,1,8,3,2,17,1374.35,5775,63707,3018.94,81275.02,BENIGN
135,2852096,241,222,363187.63,180669.02,45.88,871.5,70923.53,448.32,2,26,0,6,17,1265.21,62026,63492,1891.81,7780.0,BENIGN
1433,974071,376,93,135299.61,60613.66,794.48,346.45,1151.33,115.81,3,19,3,7,6,948.89,26732,55021,3617.32,78881.84,BENIGN
123,2357708,223,403,191038.31,92265.67,597.39,748.0,54386.18,51.51,1,24,3,0,6,751.82,50336,26742,1423.85,84540.51,BENIGN
22,4894901,212,142,463968.15,248764.51,1258.66,802.64,47288.82,271.78,0,19,1,9,17,1035.6,27150,53981,4990.55,69753.58,BENIGN
1433,647745,243,19,492195.08,464782.62,866.19,809.49,20088.51,3611.53,13,0,2,5,17,901.04,5097,3302,3104.11,53514.1,DoS
139,2611872,299,239,75389.91,486864.47,1265.43,111.54,39169.37,198.44,3,12,5,10,17,41.89,7242,58286,677.0,13545.32,BENIGN
80,1222281,95,149,482256.6,338596.9,604.78,244.56,83092.74,312.56,1,11,1,3,6,236.96,1622,55063,1694.09,37300.61,BENIGN
135,3605457,292,152,46259.34,401901.7,797.14,327.67,57990.38,370.65,0,2,3,5,17,379.55,38603,23871,4691.68,54597.02,BENIGN
80,3546853,473,87,339908.02,181948.88,218.14,1319.39,35864.66,351.0,0,16,1,6,17,951.21,49411,14676,2036.3,69449.33,BENIGN
53,2700467,132,17,249362.91,151903.75,1060.52,39.18,46953.56,170.38,3,18,3,0,6,758.93,42458,30532,1676.41,31632.63,BENIGN
445,1195456,105,11,429782.12,350473.51,1169.17,237.43,82308.8,492.98,2,17,1,5,17,1151.12,51839,58858,4383.55,11398.13,BENIGN
25,2818250,489,319,226195.43,317659.67,1143.02,618.54,31657.23,1299.55,9,5,2,9,6,1173.89,37978,46177,1092.14,15898.83,Brute Force
3306,57528,465,379,291996.71,136532.8,1005.18,1033.81,30197.3,1267.19,8,18,5,3,6,188.4,39159,26070,198.3,26191.54,Brute Force
53,4851239,171,171,127759.31,316235.98,970.69,387.3,39566.49,1071.29,9,29,4,4,6,519.54,28894,9432,3856.87,77938.84,DoS
139,4774686,395,225,162557.36,13620.0,1347.39,60.46,26596.53,432.16,0,29,0,7,6,71.63,31154,25911,2727.51,9072.78,BENIGN
443,2680949,192,359,18540.12,245482.03,1416.25,157.54,27262.03,270.54,2,1,1,1,17,508.17,10868,33741,4554.97,16853.17,BENIGN
53,4623324,201,235,126053.38,94378.32,1426.77,151.41,42391.45,47.51,3,0,0,0,6,862.89,8421,16407,3064.66,67743.04,BENIGN
53,2963411,469,440,355748.89,196277.47,1454.96,205.62,41849.15,312.79,3,25,1,0,17,1320.28,6929,24484,2931.96,90153.19,BENIGN
443,3877128,18,188,243957.77,58638.57,285.13,1126.19,94622.78,275.76,3,28,2,1,6,477.56,35192,4893,2247.04,54320.2,BENIGN
135,38646,65,15,71955.53,445040.75,1297.74,235.02,4885.17,384.04,2,20,4,8,6,422.39,4303,19276,4063.01,52596.87,BENIGN
53,3626854,187,183,28116.95,252719.72,1119.8,1184.68,29288.94,3350.66,14,22,1,3,17,528.97,46984,52631,1675.19,67479.0,PortScan
445,4100411,453,314,7189.35,111811.56,36.53,224.9,70739.73,434.45,2,23,5,4,17,1016.31,51600,56385,1574.23,31938.21,BENIGN
135,4578342,263,187,138936.17,338521.63,608.35,332.9,35022.98,135.63,0,27,1,1,17,727.1,3072,16423,4908.1,31170.06,BENIGN
80,2533019,133,119,25614.71,469181.8,992.48,870.77,48956.67,236.62,3,1,0,3,17,354.82,4875,14821,4831.53,71188.33,BENIGN
80,42213,391,250,493788.71,390400.47,769.59,1085.69,34241.01,77.74,2,21,4,9,17,1486.97,1977,56583,4913.79,62249.75,BENIGN
3306,295946,32,51,88409.98,439190.02,931.9,1004.27,3696.19,465.63,3,5,1,2,17,783.35,32965,50200,2082.03,12174.77,BENIGN
139,2556070,240,140,121740.11,165720.58,1174.95,67.72,36654.99,100.43,2,25,1,6,6,403.82,58361,3094,2334.02,30130.26,BENIGN
80,2225281,216,39,253961.42,422620.21,98.55,1192.74,54600.82,219.78,3,6,4,6,6,1490.81,2617,51805,3953.83,63020.55,BENIGN
110,468981,342,480,121058.31,73695.62,1104.67,31.48,2858.83,434.33,1,18,3,9,6,1484.26,21753,45420,997.08,25128.32,BENIGN
25,2962026,333,303,296142.7,35172.4,195.41,557.22,27150.63,59.82,2,6,1,10,17,674.69,31601,59768,1619.59,39726.81,BENIGN
123,81040,268,137,313012.01,211947.43,240.45,1344.24,10000.65,2521.11,16,28,1,9,17,1022.45,45330,22326,3640.74,13231.75,Web Attack
110,3132620,421,219,89139.21,47415.12,1466.93,306.96,84555.03,95.76,3,30,4,0,6,973.61,30548,10067,3736.75,71521.14,BENIGN
21,1222414,134,90,226699.12,408067.94,25.36,82.02,54859.4,226.94,0,2,0,4,17,1362.8,44860,31729,1266.93,20457.26,BENIGN
3389,4675045,489,416,474028.07,467395.31,1033.09,828.01,4100.43,389.71,2,29,5,2,6,175.71,8898,23227,2221.83,96614.59,BENIGN
135,4248502,144,61,367959.95,416228.41,1039.85,899.88,35954.99,4677.08,16,28,3,8,6,1050.21,53505,46013,267.76,43424.19,Brute Force
110,91965,62,484,341766.64,400143.57,987.46,1431.51,92225.08,853.34,18,14,3,2,17,716.87,55667,47098,2424.47,26557.69,DoS
3306,2568300,499,289,86943.08,362241.02,458.07,1423.85,78216.06,44.9,2,29,4,4,17,1167.8,20147,39232,1580.38,90469.52,BENIGN
443,4384629,291,174,457973.96,463217.08,1421.52,1121.09,41510.72,405.47,3,29,5,9,6,1395.11,54178,59278,1646.91,16937.3,BENIGN
3389,497556,49,39,158386.22,178980.71,100.54,408.08,54542.34,3527.59,6,29,5,7,6,1143.21,28926,58133,3888.15,3775.11,DoS
3306,107499,278,356,206004.44,374181.96,63.8,584.45,77959.75,283.77,0,21,1,10,6,799.82,16798,40459,282.24,77693.31,BENIGN
25,710950,71,446,262014.0,1912.34,535.72,1322.65,76653.14,419.56,2,24,2,8,17,1048.5,60679,50369,808.58,98114.83,BENIGN
21,508299,235,89,184493.31,378665.43,115.28,774.42,84562.0,3071.1,8,28,2,2,17,953.74,62156,7050,887.53,31497.27,PortScan
135,4335723,290,216,161637.08,332878.86,1373.35,1164.91,7644.99,423.66,2,4,3,1,17,1257.53,21067,33452,4673.1,64019.0,BENIGN
80,1322485,456,65,203010.43,47596.56,81.98,119.01,60476.59,297.05,2,19,4,9,6,207.14,59122,19484,140.59,97255.41,BENIGN
80,1852664,132,10,152213.02,307279.43,808.5,1161.1,90515.21,285.06,1,0,0,10,17,449.59,19302,18598,707.47,18221.89,BENIGN
3306,3943508,343,188,319936.36,61663.51,621.81,933.49,29663.71,2826.22,7,14,2,5,6,547.89,5293,35328,4548.84,4559.67,Bot
445,3402656,463,323,176963.83,105671.83,249.69,104.47,35651.84,355.8,1,2,5,7,6,431.14,58964,18438,2997.12,26576.91,BENIGN
3389,4923743,120,455,225916.5,413869.88,1083.84,1168.86,1456.71,53.08,0,8,1,9,6,1346.39,35612,9168,3806.88,49520.99,BENIGN
25,2869657,288,0,170582.47,228808.91,1071.13,788.95,52048.06,306.3,3,13,3,3,6,304.05,17779,62573,4689.25,51550.75,BENIGN
139,1786721,52,344,242407.57,163339.29,1272.51,391.22,79074.16,21.59,1,14,1,7,17,1049.3,55586,19778,1019.39,65164.17,BENIGN
3306,4544224,20,339,337367.65,88440.0,1013.38,724.88,68872.68,59.45,3,24,1,2,6,166.61,22629,58216,4517.54,96191.6,BENIGN
443,266352,213,396,290562.33,276364.27,626.6,479.49,43396.51,351.63,3,17,4,3,17,146.25,51694,22112,2827.67,67459.55,BENIGN
80,2743212,348,57,483971.34,379876.91,1058.14,1060.95,44109.62,25.64,3,28,3,8,6,112.6,10970,20766,567.83,61820.65,BENIGN
22,2607298,132,442,329077.27,63058.97,1349.34,233.06,14343.7,387.91,0,8,3,3,17,794.75,13585,15228,2405.45,90636.59,BENIGN
25,1786465,284,3,174329.57,266282.52,501.91,177.63,49339.7,183.1,2,0,0,10,17,804.81,40948,59082,1754.9,69474.11,BENIGN
80,4884934,314,22,244503.73,141752.77,251.92,935.44,10754.01,490.64,1,30,0,7,17,878.58,26041,21375,2580.51,83237.22,BENIGN
445,4126100,81,25,29812.99,336866.7,237.28,387.44,90053.37,3.13,0,3,4,7,17,1489.82,32571,51269,846.24,91839.63,BENIGN
139,4143939,224,192,293556.7,168904.41,345.79,331.68,82065.66,209.59,3,10,2,1,17,485.06,24300,57723,3253.83,62990.99,BENIGN
1433,1588184,106,377,149214.59,406951.78,121.24,1105.19,87662.73,3404.45,12,21,5,0,17,583.66,23743,1915,180.71,81723.06,PortScan
123,3124792,250,11,465869.96,386013.23,1285.21,521.02,4474.96,2387.19,10,15,5,5,6,955.11,12414,46538,2259.8,57480.98,Web Attack
1433,1457605,307,324,323233.22,155531.75,713.54,249.67,85481.81,4105.26,14,23,1,5,6,1129.68,29314,48246,3670.98,88920.76,PortScan
445,2357139,442,367,74416.7,338000.91,1042.36,1076.89,76592.06,374.59,2,4,3,7,6,1215.34,17964,63239,3223.63,47348.99,BENIGN
25,86588,241,271,15614.14,71191.95,607.05,149.51,13035.63,188.81,0,23,0,10,6,635.53,36561,18838,4701.95,21409.29,BENIGN
80,987122,43,465,363499.13,417538.53,1338.78,1197.02,54676.29,302.54,2,23,3,3,6,1001.11,24349,21518,2159.46,25983.69,BENIGN
22,2318152,91,389,419526.91,140348.01,83.4,268.28,62331.16,8.59,0,17,5,1,6,257.26,23772,32158,201.15,11489.58,BENIGN
443,157443,108,143,48569.5,483336.69,154.17,979.25,88927.92,47.18,3,12,0,8,6,155.63,11024,28778,1917.19,67094.82,BENIGN
21,4295702,459,344,344867.77,310040.89,1396.35,1004.98,26789.86,212.61,3,8,1,0,6,1150.69,12670,23264,1878.53,46569.65,BENIGN
53,3269839,321,197,365154.04,10354.95,1012.26,462.54,81922.09,3296.53,5,26,1,7,17,635.82,42997,25101,4716.81,72312.42,DoS
443,1183425,267,324,350947.66,423218.22,676.76,273.49,70144.45,3897.28,7,0,3,1,17,1004.77,43774,8431,4889.96,39735.39,PortScan
3389,3609340,338,18,453079.2,444422.51,1476.35,1138.21,7994.05,2356.71,8,7,2,2,17,822.37,52441,59921,4868.1,28145.64,Brute Force
8080,2963837,423,241,164343.6,426820.25,88.45,1415.71,97937.52,4379.59,5,5,1,4,6,783.29,50117,4100,784.79,15031.15,PortScan
53,2017677,458,61,286672.88,387463.37,482.42,731.75,14112.94,394.11,0,5,0,7,17,831.79,27700,53921,140.64,22687.23,BENIGN
22,3628090,2,319,349751.21,193935.24,1190.73,648.96,7989.03,443.69,0,16,3,8,6,432.31,11795,8535,2863.3,3794.79,BENIGN
3389,1936731,178,290,210808.16,387017.82,503.67,340.67,83891.42,80.22,1,20,5,5,6,221.24,46550,25351,4405.79,44480.95,BENIGN
